SentimentText,Sentiment
"astonishing waste production money filmic proof rich famous stupid wasteful politicians. (silly) play Tennessee Williams directed (with dead hand) Joseph Losey starring Taylor Burton Noel Coward - project filmed spectacular cliff-top mountain island mansion Mediterranean must seemed sure fire winner presented Universal 1967. result absurd tedious almost defies belief. Visually film spectacular force nature allowed setting fact real home used instead set. shrill antics screeching Taylor, Burton's half asleep wanderings, loony dialog, Noel Coward laughing himself, ridiculous story plot devices absurd costuming simply irritate viewer. BOOM disgrace, waste money talent clear proof lauded famous people idiots like rest planet's plebs. even fun. terrible mad shocking waste.",0
"<br /><br />""After dark, sweet"" strange mix sensuality dullness. film runs slow, slow, takes rythm tell story murder passion. Jason Patric never ever sexy powerful (the man gives true performance), Rachel Ward sexy.<br /><br />The sexual tension, pshycological heat, footsteps past... flashback scenes, weirdness PatricÂ´s Character, becomes sexy mystery. recommend one cause sexy dull movie ever seen. Check love making scene, itÂ´s particulary sexy.",1
"Kathryn Bigelow Mark Boal already preparing sequel young US corporal Afghanistan. also happens highly-qualified surgeon roaming freely around Kabul, operating wounded NATO soldiers. particularly difficult mission, casually picks sniper rifle shoots Osama Bin Laden distance 3000 yards. finally promoted sergeant, unable decide sniper surgeon career, quits Army altogether. One year later, frustrated civilian life, joins Navy last scene shows proudly wearing white uniform.",0
"superb film draws variety talented actors musicians top form - Levant, Crosby, Martin, Rathbone, Manone completely home story apparently supplied Billy Wilder. One would love know much it, it's exceptionally clever variation sterile master/fertile servant tale - nearly allegory entertainment industry, run dried-up numskulls, made vibrant world art play exploited underclass nobodies non-WASPs. Looking last six decades music, TV, film US, it's hard see underlying insights film prophetic.",1
"Never motives producers motion picture transparent. Let's see: FIRST, get every willing televangelist hype film greatest thing since sliced white bread. NEXT, encourage many fundamentalist Christians possible purchase copies film recoup paltry production costs pump advertising budget. FINALLY, film hits theaters, get many said Christians possible see yet again, bus multiplexes necessary, merits film itself, #1 box office opening seen sort profound spiritual victory.<br /><br />But THAT, course, won't enough. imagine film critic audacity give ""Left Behind"" anything short glowing review deemed ""anti-Christian.""<br /><br />Of course, shamelessly manipulative marketing campaign shouldn't surprise anyone. is, all, good old fashioned Capitalism work. surprise many people suckered whole ""Left Behind"" mindset. someone tries balance spiritual beliefs sense reason rationality, leaves scratching head. would appear many, MANY people actually believe sometime near future ""Rapture"" going occur, millions people Earth going simultaneously vanish THIN AIR. kind reality, wonder, people living in? ""Rapture"" something actually believe in, something fervently WANT believe in? reach end lives realize ""Rapture"" occurred, disappointed disillusioned? still people 100 years insisting ""Rapture"" imminent?<br /><br />In way, almost wish event would occur! interesting day would be! would even interesting Apocalypse occur spectacular fashion, anthropological sense authors ""Left Behind"" series portrayed, Stephen Spielberg production, boiling clouds, trumpets, angels descending sky, Moon turned blood, whole nine yards. Imagine coming realization coming true, evangelists warning years, something awesome cold, hard, physical reality inhabit. Wouldn't something???<br /><br />Yet final analysis, it's cold, hard, physical reality content with. life meaningless need fear ""Rapture"" ""End Times"" make sense ... need Heaven Hell bribe scare behaving decently, thank much.",0
"ready pan episode, seeing 'Master' really doesn't horror films belt.. easily best episode season.<br /><br />The acting good!! don't know wrangled it, we've got real talent episode! could see things coming mile away plot wise, least entertaining managed keep engaged full 56 mins, something lacking point series.<br /><br />I especially liked bit end, twist per say, funny little bit becomes, ever, hen-pecked hubby.<br /><br />Really good effort. Like I've said reviews- true masters lot episodes.. may someday end masters future.",1
"wasn't sure whether laugh cry. Porretta good looking resembled like Mexican porn star English outlaw. costumes? costumes? t-shirt strips black leather it. Marion's clothes--or lack them--that really got me. 'fans' stinker really believe women dressed like medieval england. Mongols vikings inaccurate stupid, episode ALIEN worst all. Especially make mainly consisted oatmeal face--an old trick.The hedgehog monster pretty funny, climbing side castle ladder arrows--as if. US accents grated initial drawling voice over' RAW-bin Hood LIDDLE John'.the second robin Marion really quite minging looks left show went totally pan...",0
"James Bond wilderness? Well, that's way looks: Pierce Brosnan best known Bond ""Tommorrow Never Dies"" (1997) ""Golden Eye"" (1995) - shot prior release. Frankly, film's two leads badly miscast, Brosnan turning marginally convincing performance, Annie Galipeau (as Pony, Grey Owl's love interest) battle carelessly-written dialogue.<br /><br />The two aunts, hand perfect. film aunts. wilds Canadian wilderness. photography may pretty, grit harsh reality living wilds. Annie Galipeau, Pony, fails convincing, unfortunately, really wanted believe her. relatively inexperienced twenty-year-old film, could worked, Richard Attenborough maybe tough enough her. makes look vulnerable, course is.. wrong sort way.<br /><br />But one thing sure, appears picture-perfect throughout. mascara eyebrow thickener wilderness? doesn't fit, especially ever seems walk forest trials Bond (sorry, Grey Owl), use photo-ops kissing close-ups.<br /><br />I've lived forest people Pacific North West, simply don't look pretty stay sweet fighting survival. brings another point: film fails evoke period set: 1930s. put blame largely lack-lustre script keen preaching expense dramatic arc, plot points small details evoke period action.<br /><br />William Nicholson wrote screenplay, latest offering, ""Elizabeth, Golden Age"" opened three days ago, hope improvement.<br /><br />Yes, I've read comments others posted, I'm convinced. lot potential, mishandled even maybe ill-conceived. religious film, would panned, preaches environmentalism, film remains somewhat criticism, since ""politically correct."" Sorry, that, don't buy it. Amen.",0
"seen ""Triumph Will,"" say movie ghastly, even measured historically low ""standards"" time. Naturally it's totally fabricated prejudicial. one would expect 1930's German propaganda. Unfortunately, quality presentation, itself, hackneyed cheap. It's also blatantly ridiculous even contemporary Germans must've left theater holding noses. genre renowned base appeal, lack originality unapologetic wrong-headedness, film doesn't even qualify ""bad."" would improve significantly attain status!",0
"find little thats good say film. sure idea script looked good paper filmography acting afraid standards would expect talented people. would doubt features highly CV Filmography. Michael Caine appeared wooden times role Doctor, time actually believe character. plot unbelievable especially regard victims son. scenes reminiscent films, times wondered actually spoof thriller. lighting times dark added feeling watching low budget movie big named stars, wondering bothered watch all.",0
"didn't know possible release movie bad. labeling sounded promising, would think cast 20, least one would able act. wife left went bed first 20 minutes. made wise decision.",0
"Nowhere near original. It's quite accurate copy bringing nothing new story. directing poor. Basinger weak - without good directing. Baldwin simply second league compared McQueen. watched curiosity, huge fan Peckinpah's masterpiece, got thought. Almost B movie second rate acting directing. wasn't even disappointed, don't know trying do. remake doesn't try play original material, it's tribute indeed lacks really good actor era.<br /><br />It reminds bad xerox copy wonderful photograph.<br /><br />This complete waste time. Save 2 hours watch original (again:)))",0
"Following appalling Attack Force, chances Seagal could step Flight Fury. out-stink Attack Force would take doing. Flight Fury marked improvement overall, still grand scheme thinks, mediocre. Mediocrity seemingly achievement Seagal days, sad insight movie career's decline. Attack Force hodge-podge plot lines altered drastically conception, filming, post production, Flight Fury keeps plot line simple. Someone steals high-tech stealth fighter, planning use fire chemical weapons (which later, bizarrely discover, destroy whole world 48 hrs). Seagal get plane back. It's simple, annoying sub-plots, conspiracies weighing film like far many recent works. That's suddenly say storytelling good though, it's pretty poor. introduction side characters badly done example.<br /><br />In filmic terms FOF bad. It's badly acted involved, Seagal looks bored tears almost. He's got look toddler who's forced perform school nativity will, performs constant grimace air half assedness. blame Seagal though material un-ambitious cruddy? really. final film Castel Studio's, multi-picture deal. producers can't bothered make anything remotely good, promising 12 million dollar budget, (after Seagal's obligatory 5 million) probably pocketing nice hefty chunk (If film made remaining 7 million, I'm Elvis Pressley!). respect Seagal put effort film that's already got distribution sorted it's made. Fan's though may argue, least owes effort. He's seriously looking jaded, continued use stand ins dub-overs indication this. Michael Keusch directs efficiency, cinematography quite good, technical areas (and usual Castel, bog standard stunt team) there's nothing mediocrity, nothing help film rise material, bored leading man. there's action scenes focusing characters Seagal, truth don't want see.<br /><br />Overall action isn't bad. It's nice violent, occasion we're treated vintage nasty Seagal beatings, overall nothing special. Partly due poor stunt crew, lack time film anything complex exciting. me, Shadow Man enjoyable film, ignoring incoherent, jumbled, plot line, vintage Seagal moments, centre stage. never disappeared long periods film. Seagal disappears bizarrely one action scene here, re-appears after, little explanation. There's far much stock footage used. Using stock shots isn't entirely horrendous thing, using crutch is. We're treated countless establishing shots naval ships, time, get annoying. Plus continuity stock footage place (just check backdrops, chopping changing).<br /><br />The film middle road. says films best scene completely needless, gratuitous girl girl scene, two hot chicks. Seagal even perks briefly too! Overall may one better stock footage based actioners there, that's saying much all. please many fans, bear mind, Seagal would probably want forget one's existence. **",0
"cleaver film featuring love ages. film consists Keaton seeking lady love stone age, ancient Rome present (1920s). three cases, usual wimpy Buster battles Wallace Beery lady love. three time periods, think liked Roman one best even though admit might also cheesiest. actually liked scenes lion obviously guy costume well weird chariot race snow--but really enjoyed seeing Keaton's amazing acrobatics. However, three time periods good old fashioned fun film, best, still exceptional enjoyable film. Check out!",1
"I'm sorry say this, acting film horrible. dialogue sounds reading lines first time ever. Perhaps got ""dress rehearsal"" version mistake. director over-uses slow motion special effects perhaps attempt compensate poor performance actors themselves. story pretty well written, fight sequences actually better seen many action films. fights seem pretty real. happens two leading actors time time miraculously survive incredible amounts point-blank automatic weapon fire, grenades, morter rounds, bazookas. enemy soldiers definitely worst shots ever seen, especially escaping truck sights 30 yards, every bazooka shot wide least 50 feet. bazookas need serious site calibration.",0
"Shot impossible schedule budget speak of, movie turned lot better would expect, certainly much true Peter O'Donnell books comic strip previous two films. read strip currently reprints Titan Books, Comics Revue monthly. one greatest adventure comic strips time. movie isn't great, unlike low budget films makes got, holds interest. DVD extras, interview Quentin Tarentino, obviously stoned, gas. people faulted Tarentino associating name film, without would never made. Modesty Blaise fan, picked good writer director. things considered, worth 8 stars.",1
"cast stalwart British character actors pleasing photography 1950s Britain, hoped expected entertained film. Unfortunately found glued wrong reasons - couldn't quite believe awful was. must watched thousands old films always ready make allowances products time, really hard going.<br /><br />As others noted, major problem doesn't seem know wants be: gentle romantic comedy, slapstick comedy musical. bit gobsmacked Jeannie Carson suddenly broke song 15 minutes in! It's believable level, either storyline fact Daisy never appears ounce menace time. aspects defied credibility included casting suave Donald Sinden songwriter (a songwriter God's sake!), fact Diana Dors fiancÃ©e doesn't appear slightest interest (I mean, Diana Dors! Come on!) ludicrous scene song publisher's office. whole thing's silly worst possible way.<br /><br />If pick favourite scene would one beginning wonderful actor Wilfred Lawson - everything went downhill big way.",0
"one really like movie reasons I'll go late want touch think people don't like it. First off, people like hate Tom Cruise. don't understand really. Second, Cameron Crowe think successfully p***es two groups movie-goers film. casual, relaxed, ""not looking think hard"" group movie-goers left confused plot takes complete 180 end movie. deep, philosophical, mystery-fans devastated Crowe one characters completely explain mystery.<br /><br />This good movie. Tom Cruise good job it. think it's probably best performance I've seen though haven't seen movies, even majority probably. supporting cast good well. Penelope Cruz gives solid performance Jason Lee enjoyable.<br /><br />I like story, think that's Vanilla Sky anything. It's mystery, adventure, romantic comedy, it's mostly good story. lot philosophical undertones it, many similar ideas stories like occur historical philosophy. David Aames (Cruise) man everything wanted, less lost it, given second chance catch regain back, end facing demons full scope happening, chooses reality, simplicity, normality see finally find one thing could never get grip on: happiness.<br /><br />Many people disappointed Crowe laid complete mystery end. think it's necessary. audience knows beyond shadow doubt David aware circumstances makes choice end powerful.<br /><br />And music movie great. It's probably makes movie enjoyable is. Particularly, ""Njosnavelin"" Sigur Ros, amazing song.<br /><br />All all, I'd give 3 4 stars. It's movie substance like think things through, great story looking relax. ""moderate"" approach probably people dislike much isn't full blown mystery, full blown love story. mixes matches different elements genres.",1
"tighter drama, better film sister rivalry! little gem mainly promoted comedy upon release Sweden, I'm glad find wasn't whole case. Funny bits small-town bickering enjoy, surely, drama takes center stage, story progresses. family drama, also raises poignant questions respecting differences peoples' lifestyle choices.<br /><br />Great character ensemble many superb moving dramatic scenes score credibility points; they're scattershot, hold everything place. makes assume Ingmar Bergman made (the drama would suit him!), international attention probably would immediate.<br /><br />7 10 Ozjeppe.",1
"Saw Philadelphia Gay Lesbian Film Fest.<br /><br />What say? better judgment, liked it, seemed acting little...weak (mostly noticed family teen boy). mean, script wasn't stellar begin with, actors didn't make believe relationships.<br /><br />The plot also predictable.<br /><br />Nonethelss, liked it. characters likable, plot challenging upsetting. It's sweet, characters care other, don't count fifty minutes ill-spent. <br /><br />But don't recommend it.",0
"Generally rated movie boasts strong cast clever dialog course Dean Martin songs. Problem Nicholas Cage, chemistry Cher central love story. Cher almost makes reactions Cage's shifting accent control body language. Cage simply never settles role. tries everything think comes across actor rather real person that's what's needed love story. Cage kind performance problems roles require Jimmy Stewart type character. Cage keeps taking roles, perhaps likes kind movies energy actor doesn't lend them, though he's gotten better repeated attempts. leave type roles less interesting actors would fully commit film spend energy considerable talent beat roles films crazy interesting self.",0
"amazingly funny original show. cast starting hysterical Julie Brown(Homecoming Queen's Got Gun) perfect. Add Amy Hill(All American Girl-Grandma Kim) plays lesbian always arguing partner business partner(Asian restaurant-WOK-DON""T RUN) laughed harder show ever seen(including Newhart-one time favorite shows) like movies like Naked Gun Airplane- love series!! One best moments show Cindy Williams playing herself. snubs Tammy dry cleaners, Tammy finds picture Cindy Williams coat. picture Cindy Williams unmentionable act bowling pin-upside down. awesome see actress like Cindy Williams able play like this. Soap opera like many surprise twists short run. hope someday released DVD special many bonus special features. Funniest series ever seen!!!!",1
"hate movie! NOTHING like book, thinking makes mad. watch movie reading book, yeah, it's good movie. King's book AMAZING movie nothing like it. mean, general meaning might sort similar aspects movie completely different. ending example! book extremely intense Danny Wendy escape seconds hotel explodes. horrible movie version jack like takes stupid maze... yeah, maze book reason it. Another part made angry jack kills Mr. Halloran! heck, basically hero book kill like wasn't important. Overall, bad movie extremely off.",0
"movie disappointing. incomplete dull. Alec Baldwin tried portray Perfect fair prosecutor (not mention executive producer), movie never showed defense counsels tried challenge audience actual meaningful debate subject country could led terrible path.<br /><br />Sure, nobody wants defend Nazi's point view, POINT Nuremberg Trails! Four hours simply bashing Nazi's.... c'mon! Thats done already!<br /><br />I really think Alec Baldwin stick Kim Bassinger's husband.<br /><br />Right movie ended, TNT showed 1959 movie, Trail Nuremberg. movie FAR superior.",0
"Assuming won't end straight-to-video release, would say void title costs. Unless you're bored good, well-executed movies, is. saw last night AFI Dallas, left 20 minutes remaining, simply didn't care anymore (about plot, insulting director...that awkward). spot goof 5 minutes movie (a shot out, shattered window shots fired...and window breaks first shot), things going bad. Let's say indicator things come...unfortunately.<br /><br />I'll spare details, sub-par every manner, even half-assed acting Michael Madsen disappointing you're expecting half-assed acting him. rape scene...Christ! ""Shut take it"" never used rape scene. EVER.<br /><br />3/10",0
"STAR RATING: ***** Unmissable **** Good *** Okay ** Could Go Meal Instead * Avoid Costs <br /><br />Stuck-up career bitch Kate (Franka Potente) heads London underground catch train take meet George Clooney. However, hectic working day, dozes awakens find alone deserted platform. races situation taking one daunting encounter next, however, learns something far malign evil waiting there.<br /><br />In lot ways, British Film Industry really becoming one it's own, especially horror thriller department, films Creep successful 28 Days Later (which strong echoes parts.) terms succeeding set do, Creep cleverly create (especially beginning) scary sense isolation tense fear. it's clever running time, also (though inadvertently, suspect) manages pay homage pioneer high-concept horror films 70s rely shocks fear through-out without really focusing much character development such.<br /><br />Of it's weaknesses, scenes little predictable, don't really succeed making less scary effective way. I'm sure ending meant make come sort morality play it's exactly perfect, it's certainly effective serves it's basic function well. ***",1
"very, early Bugs Bunny cartoon. result, character still transition period--he drawn elongated later voice isn't quite right. addition, chemistry Elmer Bugs little unusual. Elmer poor sap buys Bugs pet shop--there gun desire part blast bunny smithereens! However, despite this, still enjoyable film. early Bugs definitely sassy cruel later incarnations. later films, messed Elmer, Yosimite Sam others started it--they messed rabbit. But, film, much like Daffy Duck late 30s early 40s--a jerk loves irritating others!! true ""anarchist"" instead hero later cartoons. isn't among best Bug Bunny cartoons, sure fun watch it's interesting see much he's changed years.",1
"movie lot fun. actors really make movie go distance though. Without giving away plot, would describe new Princess Bride cult favorite stand test time. get see whole different side Robert DeNiro movie! (Worth price admission that!) elements adventure romance, well placed comedy.<br /><br />People ages enjoy it. (My parents even did!) Good special effects, may scary little ones. Good date movie. Great escapism.<br /><br />Deserves A. (Hope well box office)",1
"Wes Craven created successful killer-thriller movies time. watching he's movies, find new fears. People don't know, Wes Craven's thriller movie best, different.<br /><br />In movie, Lisa terrorize fellow-traveler. coercible kill don't this, Jack kill father. Lisa huge mess, whatever choose, kill.<br /><br />Acting unreal. Rachel McAdams Cillian Murphy acted unbelievable good. emotions right choose. Idea script movie great too...<br /><br />Sometimes reminds ""Scream"", definitely better, ""Screams"" sequels together.<br /><br />And say - best killer-thriller movie 21's century yet...",1
"disappointed movie. Plotwise weak bordering silly: Souls affect reality way do? mission apparently critical Soul Hunters entrusted one younger members? whole B-story ""holobrothel"" lawsuit station awful one point blurted television, ""Why wasting time this?""<br /><br />Thematically, ""River Souls"" didn't really go question soul depth original episode ""Soul Hunter"" did. see Soul Hunters make mistakes, still don't get feeling culture. (Are female Soul Hunters?)<br /><br />The acting okay, given material work with, special effects - especially planetscapes first act - impressive. overall, I'd say give one miss.",0
"""Sir"" John Gielgud must become senile star mess movie like one.;<br /><br />This one films, suppose, considered ""art,"" don't fooled.....it's garbage. Stick ""art"" admire frame films labeled usually unintelligible forgeries like this.<br /><br />In masterpiece, Giegud recites Shakespeare's ""The Tempest"" camera pans away nude people. one little kid urinating swimming pool. Wow, heady stuff real ""art,"" ain't it?? That's one example. story makes sense, impossible follow and, hence, one Liberal critics afraid say didn't ""understand"" give high marks save phony egos. want Shakespeare? Read books.",0
"Oh, come people give film break. one thing liked was......... Sorry, still thinking. Oh yeah!!!! John Wayne came shot bad guys. Oh, sorry, wrong movie, thinking better quality film. Let see now, I'm still trying defend it. Oh yeah, chick Clueless it. Don't put Stacy Dash. mean, make mistakes. boy, Stacy, made dooooosie.<br /><br />Hey, one thing never done western, even female cast, actually hung woman gallows. might western first. Even though neck broken survived ordeal, still, you've got give director effort trying western first. Also, I've never seen woman lynched horse western, although didn't happen movie, thought would give director another idea Gang Roses#2, made right Ed Wood's Bride Monster #2. Maybe makers film going for. Orginality, especially African woman cast oriental cowgirl.<br /><br />Heeey, makers Gang Roses want make sequel mess, could slang like, ""Hey, don't takin homegirls"" ""talk hand, baby, talk hand."" could also surfer dude type deputy marshal says things like, ""That gunfight TOTALLY RAD man, totally."" know things like that.",0
"Although melodrama center rather bottom film, story told beautifully subtly acting superb.<br /><br />Yaara, studying Princeton, returns native Israel funeral oldest dearest friend, Talia. Yaara practically lived friend's parents death mother, lost adoptive sister. Yaara, blind birth, guided guarded Talia, friend's suicide unbearable inexplicable.<br /><br />Inevitably, blind girl one determines solve mystery death. Though without sight, insight. Though cannot see, able find sight ""normal"" people around her. film thus becomes absorbing mystery Yaara scours clues memories relationship Talia, adoptive family's house, tapes, diaries, people Talia's past present.<br /><br />Told Yara's point view, film also seen point view, visualizes hears, believes, imagines. solution mystery rather conventional, search conducted subtle care answer rendered beautifully without fanfare, pat moment easily forgiven. truths emerge gradually yet inexorably, clarifying Talia's life, also relationship Yaara. Tali Sharon, Yaara, uses mobile face voice effectively, utterly believable adult teenage girl. accept fully ability film's end find place world confidently.<br /><br />Noteworthy precision places actions repeated small significant variations never become tedious, dead-on acting minor characters, interesting decision represent Talia teenager. quibble Yaara's final declaration stands Gadi, Talia's last boyfriend, cliff's edge, trip edge fascinating image remain sight longer words recalled.",1
"saw Venice Film Festival, can't quite decide it. never allowed get close enough characters care them. Maybe point, ""bubble"" own, people didn't compel concerned shocked various fates. running time hour, characters weren't well developed. Lots time devoted shots factory equipment (forklifts, conveyor belts, shovels); slightly-creepy-looking baby dolls surprisingly lifelike eyes, characters made living, somehow interesting live people. interesting experiment, somehow never quite came together.",0
"don't know Donald Sutherland's acting style, vocal style, always seems acting behind massive wad soggy Kleenex. He's just...I don't know, THICK? Somnambulistic? meds? Weird.<br /><br />That said, saw flick first time since original release, frankly, don't remember ending anything LIKE that. bad ending, too, nothing gets tied off. dead husband? annoying child (and kid dubbed?)? Scotland Yard military pursuers? would liked something wrapping things giving dramatic closure all, big panoramic pull-away.<br /><br />And woman sleeps man knows killed husband? Even trying allay Needle's suspicions protect kid, could always headache. last encounter made feel way itchy uncomfortable...",0
"love MIDNIGHT COWBOY video collection favorite mine. interesting MIDNIGHT COWBOY came 1969, shocking viewers rated X. course, time X meant Maturity. Since two years old time movie's release, hard imagine shocked viewers back then. However, try take account many topics covered film, included prostitution (the title slang male prostitute); homosexuality; loneliness; physical (and extent emotional well) abuse drugs hard many people talk day, begin get sense viewers movie thought back release. worth noting 1970's, MIDNIGHT COWBOY downgraded R rating even though still rated R, scenes could almost rated PG-13 today's standards.<br /><br />I want briefly give synopsis plot although probably known almost anyone heard movie. Jon Voight plays young man named Joe Buck Texas decides make big male hustler New York City escorting rich women. emulates cowboy actors like Roy Rogers wearing cowboy outfit thinking impress women. rejected women come across, meets sleazy con-man named Enrico ""Ratso"" Rizzo played Dustin Hoffman. Ratso convinces Joe make kinds money manager. again, Joe conned long homeless. However, Joe comes across Ratso invited stay dilapidated apartment. Without giving away much plot, want say remainder movie deals Joe Ratso try help one another attempt fulfill dreams. I.E. Joe making gigolo Ratso going Florida thinks regain health.<br /><br />I want make comments movie itself. First all, acting excellent, especially leads. Although movie really sad beginning end, classic scenes. fact, scenes intended funny, find amusing. example, classic scene Dustin Hoffman Jon Voight walking city street cab practically runs over. Dustin Hoffman bangs cab says ""Hey, I'm walkin' here! I'm walkin' here!"" get kick scene typical New York City many people hurry. Another scene comes mind scene Ratso (Dustin Hoffman) sends Joe (Jon Voight) guy named O'Daniel. amusing first, think O'Daniel recruit gigolos see Joe getting excited begin realize O'Daniel nothing religious nut. addition two scenes mentioned, love scene Ratso Joe arguing apartment Ratso says Joe cowboy outfit attracts homosexuals Joe says self-defense ""John Wayne! gonna tell he's fag!"" like delivery scene.<br /><br />I would say even though MIDNIGHT COWBOY set late '60's, much rings true today. That's although area around 42nd Street New York cleaned form Disneyfication last several years, homelessness still prevalent 40 years ago. Also, many people unrealistic dreams going strike big dreams smashed case Jon Voight character. One thing impresses Jon Voight's character survivor felt end movie, matured great deal Ratso (Dustin Hoffman's character) good influence him.<br /><br />In conclusion, want say suggest watching movie, one watch least couple times many things go on. example, bunch flashback dream sequences made sense couple viewings. Also, find interesting lot movie left interpretation really happened Joe Buck (Jon Voight's character) people life Texas. Even ending, don't want give away seen movie, rather open-ended.",1
"""The Last Big Thing"" wonderful satirical film sardonically whips pop culture point humorous self-desctruction. characters interesting fun laugh at/sympathize with. brings introduction characters liked best...<br /><br />Simon Geist man late 30s/early 40s creates pop-culture driven editorial magazine called ""The Next Big Thing"". Thing is, magazine doesnt really exist, excuse Simon get close actors interviewing them, bitch-slap silly, insulting way buying pop culture. live-in female friend, Darla, also writing magazine (which real), mainly Simon, well father. Darla genuinely loveable (or loathable) character, depending view muted neurotic behavior. Magda prostitute, character liked best. Brent flat character much him, Tedra, music-video queen bunch B-rated rock bands. Still, characters weave interesting web together. movie questions motivations people it. wonderful film suggest see you're indie/art house crowd. Mark words!<br /><br />",1
"Well-done ghost story give creeps pretty fair scares along way. story unfolds slowly, building atmosphere way you're ready see woman black. won't forget you've seen her. gore, knives, hockey masks--just well-constructed story best viewed night lights out.",1
"FORBIDDEN PLANET best SF film golden age SF cinema makes great film sense wonder . soon spaceship lands audience - via ships human crew - travels intelligent sometimes terrifying adventure . meet unforgetable Robbie , mysterious Dr Morbuis , beautiful innocent daughter Altair learn former inhabitants planet - Krell died overnight . ? <br /><br />You nitpick say planet obviously filmed movie studio painted backdrops adds sense menace claustraphobia feel Bebe Louis Barron`s electronic music adds even atmosphere <br /><br />I`m shocked film isn`t top 250 IMDB films .",1
"first installment notorious horror series presents woman kidnapped gang black-clad men torture several days finally killing her.She beaten savagely,spun around chair endlessly,has finger nails pulled,animal guts thrown her,hot boiling water poured finally eyeball punctured needle(really sick nasty scene).The makers unforgettable torture show tried make real possible one closest thing snuff film get without committing murder tape.Of course special effects rather poor idea making snuff pretty gruesome.I seen also ""Flowers Flesh Blood"" gory sadistic,but less disturbing.Anyway,this one must-see horror fans!",1
"movie concerns Philip(Leslie Howard)he's serious handicapped medicine student .He falls fatally love heartless, predatory waitress called Mildred(Bette Davis).She leaves ,engaging others(Alan Hale,Reginald Denny).Meanwhile romanced another suitors(Kay Johnson,Frances Dee)but goes back mutually destructive affair.<br /><br />Easily best first numerous films versions Somerset Maugham's novel. Bette Davis cockney cruel waitress winning yet another magnificent interpretation alluring smouldering performance ,absolutely hypnotic account bondage occurs beginning finale.Davis rose stardom performance.Her role tough crude domineering woman repeated several times posteriors acting . Leslie Howard essentially good decent student subtly destroyed gives excellent melancholic performance.He awesome actor(Gone wind)besides producer writer dead plane crash WWII. play Â¨Petrified forestÂ¨(1936). atmosphere film elaborately recreated RKO(Radio Picture Inc) studio entirely convincing. Remade 1946 Edmund Goulding, Eleanor Parker Paul Henreid; 1964 Ken Hughes Kim Novak Laurence Harvey . motion picture like classic cinema buffs. Rating : good little bit dated.",1
"highly original decent movie, brave move involved. don't care it's well put-together movie time, fact Eddie Murphy something non-formulaic, don't know happen next, makes favorite mine. wish movies imaginative one, rather old formula entertainment.",1
Hobgoblins cheap badly done Gremlins rip-off. That's best thing one say stinkpile. Pretty much everyone cast chosen looks acting ability. painful watch.<br /><br />Avoid one costs.,0
"read somewhere Hollywood concentrate remaking bad movies leave classics alone. hope. remake wasn't total waste, still wish six bucks back go toward DVD original. Lots violence one worst endings I've ever seen. version doesn't add anything new. reiterates Hollywood leave good stuff alone.",0
"one use film Bulletproof: reminds bad bad be. often see films describe ""pretty awful"" ""not much good"", come across film like see although films aren't ""good"" way stinkingly bad Bulletproof. birthday gift someone spent less two seconds rummaging thru' DVD bargain bin local superstore fulfil obligation (i.e. give present). could serendipitous find wasn't: utterly clichÃ©d, badly written, poorly directed, badly acted I'm surprised everyone involved hasn't arrested sent 10 years. God, it's awful. suspected much 30 seconds in, carried sometimes - sometimes - bad films bad enjoyable. isn't one them. simply bad. stopped watching 45 minutes, tomorrow shall throw bin.",0
"Jennifer Jason Leigh Mare Winningham good match portraying vastly different siblings, Winningham able bring something convincing substantial role. Leigh, playing bar-band singer alcoholic Sadie Flood, constantly leans older sis Georgia, acclaimed folk singer Joni Mitchell mold. Perhaps due double duties co-producer film, Leigh seems boxed corner: isn't credible singer and, even intentional, gives far much screen-time microphone. Probably hoping tour-de-force, Leigh wire-drawn nervous jagged; however, simply see talent within character (Leigh obviously solid actress, makes decisions wall us her). Sadie even slightest bit charisma appeal, might able buy concept gets (small) breaks does. is, likelihood ever getting stage slim. Director Ulu Grosbard crafts intense dramatic sequences, editing finale juxtaposes Sadie's bar performance Georgia's sold-out arena show--both singing song--and it's sadly nuanced moment...but really, what's point? *1/2 ****",0
"Well don't personally like rap, still found Fear Black Hat hilarious. I'm sure didn't get inside jokes, knew, funny enough make laugh I'd stopped laughing. I'm big fan Spinal tap, naturally check out. deriviative Spinal Tap, sometimes blatantly, film still stood it's original, intelligent, funny satire. personal favorite: ""Back time slaves, didn't hats protect sun, end day tired revolt. hats.""",1
"movie seems send wrong message. morality without using Christ. Poeple religions, believe, get heaven. Catholic goes church every week, agree Christian arrogance. worst time travel movie ever seen I've seen Timeline.",0
"movie shows us again, genius Japanese directors were. movie could seen sort ""Silent - Movie Tetsuo"". Well Eisenstein...:)",1
"10 10, brilliant, super documentary must see, film clips war people seen years, untill screened 1974. film clips documentary war doesn't miss anything, clips left dumbstuck. whole series 20 episodes long, Sir Lawrence Olivier narrator tells stunning story war. Simply still probably best documentary war still, 25 years old still able pack tremendous punch. must watch time, even it's episodes, even still blown away impact documentary means suffered died name WAR, WORLD WAR..",1
"admit, wasn't expecting much going film viewing Japenese film class, film really blew away. director wonderful job following title film, truly portraying picture madness. think fact film silent adds resemblance madness, helping viewer experience characters inner world rather world outside mind. film added feelings foreign silent films vs. American, foreign films work much exercise mind make think rather going fluffy film always happy ending, exercising imagination little.",1
